env_time,Repo,BuildVersion,PackageName,PackageVersion,Branch,Relationship,DataSource
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Rest.ClientRuntime,2.3.24,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Owin.Hosting,4.2.2,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Owin.Host.HttpListener,4.2.2,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Owin,4.2.2,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.OData.Edm,6.19.0,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.OData.Core,6.19.0,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.OData.Client,6.19.0,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Net.Http,2.2.29,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Test.TestCaseProperties,1.1.0.41,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.VolatileStore,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.StatelessKVProxyService.Common,6.2312.10,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.SqlConnector,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.SecuritySubsystem.AzureOAuthClient,7.2508.15.1003,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.ReportingInfra.ReportingSchema,7.0.67.3,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Replication,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.ReplicaSanityChecker,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.RemovePayloadsUtils,6.2503.17.1003,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.RAPolicy.DerivedCredentialSettings,6.2209.39.3003,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.QueryBrokerService.Client.Common,17.2501.83.1024,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.QueryBrokerService.Client,17.2501.83.1024,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.ProviderFramework,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.PolicyComputationCommonLibrary,6.2303.11.1001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.PHttpServices,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.OData.Client.VersionImpl,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.OData.Client.VersionAbstraction,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.OData.Client,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.OData,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.LruCache,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.LazyWriter,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.InfraCommon,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.ICSClient,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.GraphQueryBrokerHelper,6.2110.165.1003,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.GnTMessagesLibrary,6.2503.78.1020,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.GnTCommon,6.2503.78.1020,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.FSICommon,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.FeatureConfigService.FsiClient,6.2403.69.1029,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.FeatureConfigService.Common,6.2403.69.1029,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.FeatureConfigService.ClientCommon,6.2403.69.1029,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Extensions,6.2503.78.1020,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.DistributedQuery,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Diagnostics.UnifiedApi.OnDemandLogging,7.0.75.2,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Diagnostics.UnifiedApi.IfxImplementation,7.0.75.2,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Diagnostics.UnifiedApi,7.0.83.1003,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Diagnostics.IntuneAuditOpenTelemetry,7.0.83.1003,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Diagnostics,7.0.83.1003,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Deployment.TaskLibrary,6.2504.50.4,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.DBLoader,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.DataIntegrityChecker,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.CorrelationService.IntuneSlaProvider,17.2207.5.1006,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.CoreServices.CommonConsistencyCheckers,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.CoreServices.Common.Mock,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.CoreServices.Common,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.ConfigurationServiceClient,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Common.WcsUnitTests,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Common.ThrottleV2,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Common.QueryV4,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Common.Query.OdataToSqlTranslator,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Common.Query,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Common.Mock,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Common.FlightingV2,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.Common.DeepInsights,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.ClientManagementServiceHost,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.ClientManagementService,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Services.ApplicabilityRuleEngine,6.2503.78.1020,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Management.Infra.QueryTerms,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,microsoft.management.datainventory.netstd,1.1.0,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.IO.RecyclableMemoryStream,3.0.0,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.WCSMicroservicesDependencies.Hotfix,6.2001.1,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.WCSClient,6.2010.82.435,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.WCSCertRuntimeCommon,8.2505.2.1,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.WCSCertificatesRuntime,8.2505.2.1,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.WCS.Mds,10.2404.10.2005,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.UserEntity,6.2503.52.202,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.Unity,1.0.24952.0,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.UnitTests.Internal,1.0.19502.0,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.TraceEvent,10.2506.4-alpha,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.SyncDaemonEntity,6.2305.176.32,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.SVTCore,1.1.211.214,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.SVT.Shared,1.1.211.214,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.SVT.RPC,1.1.211.214,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.StorageServicesWrapper,9.2505.28.1017,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.StaticContentService,6.2503.52.202,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.SqlAgg.SqlAggClient,10.5.9,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.SoapLibrary,6.2506.6,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.SLDMCommon,6.2507.62.1022,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.Seven.Logger,6.2011.104,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.Seven.EventHub.EventHubClient,6.2011.56,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.Services.RACertsCommonLibrary,6.2503.19.1008,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.Services.CertificateManagementService.Common,6.2503.19.1008,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.ServiceLocator,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.SecurityGroupEntity,6.2411.59.3,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.Sconline.Environments,6.2502.165.202,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.SCEPEntity,6.1806.85.50,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.RTNEntity,6.2102.1,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.Reporting.EventCourier,6.2011.279,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.QMSClient,6.2503.52.202,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.PublicCA,6.2502.17.1009,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.ProviderProxy,7.2505.11.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.PolicyReportsLibrary,6.2503.13.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.PolicyReportObjectModel,6.2503.52.202,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.PolicyErrorStringsLibrary,6.2503.13.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.PolicyEntity,6.2503.52.202,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.OfficialContainerBuild,6.2006.0.8,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.NotificationServiceEntity,6.2210.112.447,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.MSUProxyServiceCommon,6.2305.176.32,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.MsGraphSharedUtil,6.2502.139.7,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.MiniTemplatePopulator,6.2507.18.4,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.MessageProcessingCommon,6.2411.59.3,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.MessageBus,18.2504.32.2006,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.LorenzPatch,6.2111.1.3,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.LocationServiceClient.WCS,6.2412.27.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.KeyVaultClientV4.FSI,7.2505.18.1002,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.KeyVaultClientLibrary,6.2408.74.220,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.KeyVault.V4.Cryptography,4.1.0,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.KeyVault.Cryptography,2.0.0,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.Jose,8.2505.2.4,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.IntuneETWManifest,7.0.68.7,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.IntuneCryptoHelpers,8.2403.7.12,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.InstrumentationLibSettings,7.0.74.5,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.Instrumentation.UnifiedApi.Wcs,7.0.10.1001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.Instrumentation.UnifiedApi,7.0.75.2,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.GroupingTargetingMessageLibrary,6.2411.59.3,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.GroupingEntity,6.2411.59.3,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.GraphClientHelper,6.2409.59.207,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.GnTMonolithCommon,6.2411.59.3,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.GnT.DQEntities,1.0.56,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.GeneratedIntuneEtwProviderList,7.0.68.7,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.FrontDoor.CommonNet,8.2506.19.1002,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.FabricAuthenticationModule,7.2508.15.1003,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.Fabric.Core.Platform,16.0.8,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.Fabric.Core,16.0.1,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.ExternalIDS,1.0.16200.0,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.EvaluationLibrary,6.2412.48.2001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.EnvConfig.Environment,6.2012.360.513,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.Entity.Support,8.2506.19.1002,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.EnrollmentLibrary,6.2503.9,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.EnrollmentEntity,6.2503.9,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.EnrollmentConfigurationEntities,6.2503.12.1004,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.EndpointProtectionLibrary,6.2011.10,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.EGTransition,6.2303.11.1001,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.EffectiveGroupMembershipEntity,6.2503.52.202,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.EffectiveGroupEntity,6.2411.59.3,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.DistributedCacheLibrary,9.2505.28.2002,release,Consumes,/build/corext/corext.config
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2507.48.2002,Microsoft.Intune.DeviceModelsEntity,6.2401.73.2002,release,Consumes,/build/corext/corext.config
